Survived,Pclass,SibSp,Parch,Ticket,Fare,Relatives,0_10,10_20,20_30,30_40,40_50,50_60,60_70,70_80,80_90,90_100,Embarked_C,Embarked_Q,Embarked_S,Sex_female,Sex_male,title
0,0.6931471805599453,0.0,0.0,0.32909212932359033,0.016766723550696125,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.6931471805599453,0.0,0.28768207245178085,0.4836962210833501,0.039280453605432246,0.1823215567939546,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.31237468504215243
1,0.0,0.0,0.15415067982725836,0.04035129552356745,0.10197234771859282,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
0,0.6931471805599453,0.11778303565638346,0.5108256237659906,0.4025195978784076,0.05302610677804016,0.4054651081081644,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
0,0.0,0.0,0.0,0.6135945488579917,0.049363552105857286,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.1112256351102244,0.10460544252952911,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.0,0.0,0.0,0.007326040092072881,0.06333871911988026,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.659245628884264
1,0.6931471805599453,0.11778303565638346,0.15415067982725836,0.4093790074293007,0.021498007333324947,0.1823215567939546,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.6931471805599453,0.0,0.0,0.6775855475210202,0.015350151109302577,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.0,0.0,0.0,0.12429771667757712,0.058187972216095916,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.4489502200479032
0,0.6931471805599453,0.11778303565638346,0.15415067982725836,0.473673358134698,0.015214054528192307,0.1823215567939546,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.3184537311185346,0.15415067982725836,0.54095536521802,0.04851173298012749,0.3364722366212129,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.31237468504215243
0,0.0,0.0,0.0,0.6270388003872541,0.054528968184789375,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.3829922522561059
0,0.4054651081081644,0.0,0.0,0.22196638814119493,0.025057726524795907,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.6120009230227137,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.6931471805599453,0.28768207245178085,0.6072047507592206,0.12729547887673306,0.6931471805599453,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.4054651081081644,0.0,0.0,0.6549259677397474,0.028952447211634414,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.4489502200479032
0,0.6931471805599453,0.4054651081081644,0.28768207245178085,0.3946222221834566,0.05946095197459231,0.47000362924573563,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.31237468504215243
1,0.4054651081081644,0.22314355131420976,0.15415067982725836,0.1549906630769834,0.0733647027367378,0.26236426446749106,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.31237468504215243
1,0.6931471805599453,0.0,0.28768207245178085,0.33542126437523784,0.042091527783197434,0.1823215567939546,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.0,0.0,0.0,0.04879016416943205,0.09312005635116088,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.6931471805599453,0.11778303565638346,0.0,0.5158131652770298,0.029805359351605623,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.47000362924573563
1,0.0,0.0,0.0,0.01604702559751746,0.0505240398785738,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.11778303565638346,0.15415067982725836,0.4945168857240667,0.029805359351605623,0.1823215567939546,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.44957580655563745,0.015294023125182035,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.4054651081081644,0.0,0.0,0.16501580969636215,0.025057726524795907,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
0,0.4054651081081644,0.0,0.0,0.28804965194498416,0.025057726524795907,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.6931471805599453,0.11778303565638346,0.0,0.46816370232372845,0.015214054528192307,0.09531017980432493,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
1,0.4054651081081644,0.11778303565638346,0.15415067982725836,0.15373042346469568,0.04950288176693388,0.1823215567939546,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.31237468504215243
1,0.0,0.0,0.0,0.635642686079754,0.052694340690821934,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.47000362924573563
1,0.0,0.0,0.0,0.6215248045339692,0.25152850381759995,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.3829922522561059
0,0.6931471805599453,0.0,0.0,0.5096484605929757,0.015013720496480469,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.15415067982725836,0.5460792022178894,0.01627081535899849,0.09531017980432493,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.6931471805599453,0.0,0.0,0.5175675516919233,0.015013720496480469,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.3829922522561059
0,0.4054651081081644,0.0,0.0,0.21130909366720696,0.025057726524795907,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.6931471805599453,0.0,0.0,0.371563556432483,0.018372944101240508,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.6418538861723947
0,0.6931471805599453,0.6931471805599453,0.28768207245178085,0.6072047507592206,0.12729547887673306,0.6931471805599453,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.3044524253864415,0.012599252234062702,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.23134512042762737,0.014003749011095652,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.4489502200479032
1,0.6931471805599453,0.0,0.0,0.5762828404206344,0.015590389411477197,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.15415067982725836,0.3816544594144459,0.020215718398352154,0.09531017980432493,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.6931471805599453,0.11778303565638346,0.0,0.3098607673957028,0.0304682328908991,0.09531017980432493,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.6931471805599453,0.0,0.0,0.2758476148047781,0.03601438393280675,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.4489502200479032
1,0.6931471805599453,0.0,0.0,0.5034455164683681,0.015013720496480469,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.3829922522561059
1,0.0,0.0,0.0,0.024692612590371414,0.058748010568137624,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.6648082222414792,0.01366686504595389,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.4054651081081644,0.0,0.0,0.6088060321261944,0.04017148235607018,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.6931471805599453,0.0,0.0,0.5729715791169783,0.01405186602861203,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.4054651081081644,0.0,0.0,0.2148741598317031,0.025057726524795907,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.11778303565638346,0.0,0.5016661565682907,0.015013720496480469,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.4489502200479032
1,0.0,0.11778303565638346,0.0,0.4773296693378085,0.1997505155898914,0.09531017980432493,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.3829922522561059
1,0.6931471805599453,0.0,0.0,0.6857670732623228,0.015350151109302577,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.4054651081081644,0.11778303565638346,0.0,0.18964759688602748,0.051358757964851676,0.09531017980432493,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.0,0.0,0.0,0.08860324654760689,0.13881495598036686,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.3829922522561059
0,0.4054651081081644,0.0,0.0,0.6924116159809913,0.02028744611537874,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.6931471805599453,0.0,0.0,0.6730945220085564,0.015590389411477197,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.4054651081081644,0.0,0.0,0.14359091961225595,0.025057726524795907,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.13976194237515863,0.015590389411477197,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.4392032477400145,0.015294023125182035,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.0,0.11778303565638346,0.0,0.12818625041726955,0.16183675252436688,0.09531017980432493,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.6441731759634857,0.018085452402978815,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.4054651081081644,0.0,0.0,0.687247458432757,0.02028744611537874,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.572142047754603,0.01405186602861203,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.4054651081081644,0.0,0.0,0.168749479248411,0.025057726524795907,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.3184537311185346,0.15415067982725836,0.54095536521802,0.04851173298012749,0.3364722366212129,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
1,0.0,0.11778303565638346,0.0,0.5140556955803836,0.150944702426092,0.09531017980432493,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
0,0.6931471805599453,0.0,0.0,0.3876604834746578,0.015061788942881014,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.4054651081081644,0.0,0.0,0.17246926035094298,0.026009058003875797,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.6931471805599453,0.4054651081081644,0.28768207245178085,0.3946222221834566,0.05946095197459231,0.47000362924573563,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.4054651081081644,0.0,0.0,0.5959234062951807,0.02028744611537874,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.6909388616647167,0.014629089721892339,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.4054651081081644,0.11778303565638346,0.0,0.2555537954649643,0.04950288176693388,0.09531017980432493,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.4054651081081644,0.0,0.28768207245178085,0.5975428398474837,0.049967173817197445,0.1823215567939546,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.4054651081081644,0.0,0.0,0.292450099089806,0.02028744611537874,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.4054651081081644,0.0,0.0,0.6602593137151102,0.023676686326949015,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.11778303565638346,0.0,0.24984275766944972,0.02782207118911138,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.3829922522561059
1,0.6931471805599453,0.11778303565638346,0.0,0.5025562322834839,0.029805359351605623,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.3829922522561059
0,0.4054651081081644,0.0,0.0,0.688725655302068,0.02028744611537874,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.6768384425180214,0.013811257785213759,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.27249378270634667,0.014003749011095652,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.4489502200479032
0,0.0,0.22314355131420976,0.0,0.12689175185462376,0.16183675252436688,0.1823215567939546,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.1823215567939546
0,0.6931471805599453,0.0,0.0,0.3906500223230238,0.015061788942881014,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
1,0.4054651081081644,0.0,0.28768207245178085,0.21842656143607092,0.027909010164649164,0.1823215567939546,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
1,0.0,0.11778303565638346,0.15415067982725836,0.07641623044436315,0.09765195099379798,0.1823215567939546,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.4054651081081644,0.11778303565638346,0.0,0.19207773173931925,0.04950288176693388,0.09531017980432493,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.5690945318899664
0,0.6931471805599453,0.0,0.0,0.48278919154270744,0.01405186602861203,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.11778303565638346,0.15415067982725836,0.3816544594144459,0.020215718398352154,0.1823215567939546,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
0,0.0,0.0,0.0,0.04457963163308855,0.0505240398785738,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.11778303565638346,0.0,0.5812292643559599,0.030941445113450518,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.28768207245178085,0.5149348165161237,0.038693817203016886,0.1823215567939546,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
1,0.6931471805599453,0.0,0.28768207245178085,0.24063670876172688,0.029323648164715232,0.1823215567939546,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.47000362924573563
1,0.0,0.0,0.0,0.6238916695442353,0.1437436610449152,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.47000362924573563
1,0.0,0.0,0.0,0.0,0.156009028377934,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
1,0.0,0.0,0.0,0.6387531084941465,0.6931471805599453,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.3829922522561059
1,0.4054651081081644,0.0,0.15415067982725836,0.15624931648417958,0.04950288176693388,0.09531017980432493,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
0,0.6931471805599453,0.0,0.0,0.5358051392417043,0.015013720496480469,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.4489502200479032
1,0.6931471805599453,0.4054651081081644,0.28768207245178085,0.3946222221834566,0.05946095197459231,0.47000362924573563,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.31237468504215243
0,0.0,0.11778303565638346,0.15415067982725836,0.001469507979359978,0.14450411195795593,0.1823215567939546,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.0,0.0,0.0,0.023256862164267183,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.5323568599627881,0.015013720496480469,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.3829922522561059
0,0.4054651081081644,0.0,0.0,0.5894193183260044,0.02028744611537874,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.4054651081081644,0.15415067982725836,0.31201594064368615,0.07461091226899073,0.4054651081081644,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.6931471805599453,0.11778303565638346,0.0,0.39956538598097613,0.015061788942881014,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.0,0.0,0.15415067982725836,0.6231033368270189,0.2620094716834915,0.09531017980432493,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.47000362924573563
1,0.0,0.0,0.0,0.642627580601705,0.23486543713368843,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.0,0.0,0.0,0.06683367936336695,0.058748010568137624,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.6931471805599453,0.0,0.0,0.6120009230227137,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.4054651081081644,0.0,0.15415067982725836,0.2136872160721744,0.037354997987974446,0.09531017980432493,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
0,0.0,0.0,0.15415067982725836,0.6278240379619563,0.05635248735354936,0.09531017980432493,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.4489502200479032
1,0.6931471805599453,0.0,0.0,0.5210671178181876,0.015013720496480469,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.3829922522561059
1,0.0,0.11778303565638346,0.0,0.09931285359398243,0.1416423191753882,0.09531017980432493,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.6931471805599453,0.0,0.0,0.39164455248953217,0.015013720496480469,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.4054651081081644,0.0,0.0,0.1810953150707103,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.6931471805599453,0.11778303565638346,0.15415067982725836,0.5934893280143011,0.03876423174471904,0.1823215567939546,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
0,0.6931471805599453,0.0,0.0,0.35520327332727614,0.015013720496480469,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.4054651081081644,0.015214054528192307,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.37561214495848316,0.018372944101240508,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5306282510621704
1,0.6931471805599453,0.0,0.0,0.5787591107738976,0.015590389411477197,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.0,0.0,0.0,0.03468555798789011,0.04950288176693388,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.44204281424809233,0.016766723550696125,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.4489502200479032
1,0.6931471805599453,0.0,0.0,0.3735898995777154,0.018372944101240508,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.5108256237659906
0,0.6931471805599453,0.0,0.0,0.4181296709494861,0.015294023125182035,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.4054651081081644,0.0,0.0,0.1798675678323879,0.025057726524795907,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.6931471805599453,0.0,0.0,0.5201933737695908,0.015013720496480469,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.3829922522561059
1,0.0,0.0,0.0,0.1255955753931771,0.14315179916210935,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
1,0.0,0.11778303565638346,0.0,0.08994823666293958,0.16362686056809073,0.09531017980432493,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.47000362924573563
0,0.4054651081081644,0.0,0.0,0.6594991464417126,0.024819752176545893,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.4401506660960544,0.01712654937585209,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.6931471805599453,0.0,0.0,0.4382549309311553,0.015294023125182035,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.0,0.0,0.0,0.6371991066274123,0.052694340690821934,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.271373334409857,0.014011832831848146,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.4489502200479032
0,0.0,0.11778303565638346,0.28768207245178085,0.052983042429468004,0.2591328180410758,0.26236426446749106,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
1,0.0,0.0,0.0,0.13463372600823917,0.05782733447647642,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.0,0.0,0.15415067982725836,0.6207346029914682,0.39415365820595283,0.09531017980432493,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.47000362924573563
1,0.6931471805599453,0.0,0.0,0.5621336239277637,0.015013720496480469,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.3829922522561059
1,0.6931471805599453,0.22314355131420976,0.0,0.4998836249020075,0.04438139093780345,0.1823215567939546,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.6120009230227137,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.4054651081081644,0.0,0.0,0.14867352267572176,0.023819641033232825,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.3829922522561059
0,0.6931471805599453,0.0,0.0,0.5738004229273791,0.015590389411477197,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.0,0.11778303565638346,0.28768207245178085,0.052983042429468004,0.2591328180410758,0.26236426446749106,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.31237468504215243
1,0.0,0.0,0.0,0.11516523311430463,0.19592016494808995,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.3829922522561059
1,0.0,0.11778303565638346,0.0,0.6410795926764901,0.19273270879136795,0.09531017980432493,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.6931471805599453
0,0.4054651081081644,0.11778303565638346,0.0,0.6127980533957319,0.04578076447082253,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.4489502200479032
1,0.0,0.0,0.0,0.6199437765366503,0.10536707391954979,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.3829922522561059
1,0.0,0.0,0.0,0.08320512277804931,0.15041301063732052,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.3829922522561059
1,0.0,0.22314355131420976,0.28768207245178085,0.634083839310463,0.4135138919029652,0.3364722366212129,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.3829922522561059
0,0.4054651081081644,0.11778303565638346,0.15415067982725836,0.21960789648190202,0.04950288176693388,0.1823215567939546,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
0,0.6931471805599453,0.0,0.0,0.44581640363173175,0.015294023125182035,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.4054651081081644,0.11778303565638346,0.15415067982725836,0.6096057122967589,0.049967173817197445,0.1823215567939546,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.6931471805599453,0.0,0.0,0.4084019677814741,0.015214054528192307,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
1,0.4054651081081644,0.11778303565638346,0.0,0.1993329026204913,0.04950288176693388,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
0,0.4054651081081644,0.0,0.0,0.2935471919041791,0.026959485311471264,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.1823215567939546
1,0.0,0.0,0.28768207245178085,0.5105314628578539,0.2789932087255855,0.1823215567939546,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
1,0.0,0.11778303565638346,0.15415067982725836,0.11254055969153347,0.23311488484113035,0.1823215567939546,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.47000362924573563
0,0.6931471805599453,0.0,0.0,0.5713118276986139,0.01405186602861203,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.4296793662287589,0.015294023125182035,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.4054651081081644,0.0,0.0,0.167506471008814,0.023819641033232825,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.3829922522561059
1,0.4054651081081644,0.11778303565638346,0.15415067982725836,0.2089253023119307,0.05506020938272152,0.1823215567939546,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
1,0.0,0.0,0.0,0.642627580601705,0.23486543713368843,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.3829922522561059
0,0.6931471805599453,0.0,0.0,0.364438844360358,0.01210127253104824,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.4054651081081644,0.0,0.0,0.2902522960073264,0.025057726524795907,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
1,0.6931471805599453,0.11778303565638346,0.15415067982725836,0.4836962210833501,0.039280453605432246,0.1823215567939546,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
1,0.0,0.0,0.15415067982725836,0.01024149405219692,0.10720987997031255,0.09531017980432493,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.3829922522561059
1,0.6931471805599453,0.22314355131420976,0.0,0.4998836249020075,0.04438139093780345,0.1823215567939546,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.3829922522561059
0,0.0,0.0,0.0,0.028987536873252187,0.05413613018030518,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.0,0.0,0.15415067982725836,0.6231033368270189,0.2620094716834915,0.09531017980432493,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.22314355131420976,0.0,0.3674985101843135,0.0345305586252918,0.1823215567939546,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.550046336919272
